Loaded /home/lzq/ExpEval/exe_res/epic_r2p1d_random_full.pt
P02_03_4506-pick-up-pot: 0.042763901823200286
P02_04_4579-pick-up-glass: 0.46132411833852527
P02_04_4596-squeeze-sponge: 0.041820854004472496
P02_04_4612-pick-up-pan: 0.19662819016724825
P02_06_4766-rinse-lid: 0.13755071528255938
P02_06_4769-wash-spoon: 0.1732563138147816
P02_06_4787-rinse-fork: 0.01244360524811782
P02_09_5229-put-spoon: 0.3476116755744442
P02_09_5280-mix-bowl: 0.001736596025293693
P02_09_5338-return-drawer: 0.04153038071468473
P02_09_5384-chop-onion: 0.36423717107623815
P02_09_5385-chop-onion: 0.5177678694948554
P02_09_5471-stir-onion: 0.3713641357049346
P02_09_5491-add-to-pan: 0.31660622704774144
P02_09_5498-mix-meat: 0.23873846171423793
P02_09_5501-break-meat: 0.4151542898826301
P02_09_5550-get-glass: 0.4574356683716178
P02_09_5563-hold-glass: 0.49485278632491825
P02_11_5765-stir-meat: 0.2355368417315185
P03_02_6280-fill-bottle: 0.1651990802027285
P03_02_6290-close-bottle: 0.1463261337019503
P03_02_6297-close-bottle: 0.11100693056359887
P03_02_6316-put-bottle: 0.04597024315968156
P03_02_6340-turn-off-tap: 0.0018563680676743387
P03_04_6681-turn-on-tap: 0.002623214521445334
P03_06_6837-tap-spoon: 0.2732471308973618
P03_06_6838-put-spatula: 0.1318812328297645
P03_09_6912-shake-bottle: 0.10690514037385583
P03_09_6939-fill-bottle: 0.0038471069373190404
P03_09_7060-wash-fork: 0.05988260369864293
P03_09_7068-rinse-bowl: 0.08274872066802345
P03_09_7071-rinse-bowl: 0.05045135351247154
P03_19_7340-turn-off-tap: 0.0033809612439908675
P03_19_7365-put-bottle: 0.22792483249679207
P03_19_7373-fill-bottle: 0.09206742504611612
P03_19_7452-wash-knife: 0.0037949772924184798
P03_20_7490-put-lid: 0.06664244510233402
P03_27_7874-fill-glass: 0.3359879880582139
P03_28_7885-shake-bottle: 0.02603672841563821
P03_28_7888-fill-bottle: 0.008034384343773127
P03_28_7889-close-bottle: 0.03043409237638116
P03_28_7897-fill-bottle: 0.0745003236271441
P04_01_8102-open-drawer: 0.03559537129476666
P04_02_8203-move-pan: 0.28481935549527404
P04_02_8279-put-down-bowl: 0.05017621952458285
P04_02_8430-collect-from-spatula: 0.02082655576057732
P04_02_8512-open-fridge: 0.04075229565612972
P04_03_8686-open-cupboard: 0.06562814474105835
P04_04_8778-pick-up-potato: 0.22707933673635125
P04_04_8783-slice-potato: 0.2070471085049212
P04_04_8789-cut-potato: 0.19305533776059747
P04_04_8816-slice-potato: 0.10204605707898735
P04_04_8869-open-drawer: 0.03034015851095319
P04_04_8871-test-potato: 0.007589526865631342
P04_04_8881-halve-onion: 0.6363195117935538
P04_05_8942-stir-potato: 0.11489502051845193
P04_05_8957-stir-onion: 0.20398160453885794
P04_05_9008-tip-onion: 0.2682973518595099
P04_05_9164-stir-pan: 0.2491779925301671
P04_07_9339-open-drawer: 0.15840814964845776
P04_10_9423-open-cupboard: 0.12991875529289246
P04_10_9478-stir-pan: 0.4152314098551869
P04_17_9658-put-knife: 0.060786486323922875
P04_21_9718-put-down-pan: 0.32668714959174394
P04_23_9802-open-cupboard: 0.05298796713352203
P05_02_10281-take-cupboard: 0.03056837499141693
P05_04_10512-open-cupboard: 0.08684352606534958
P05_08_10794-move-onion: 0.018888667188584805
P05_08_10798-pour-meat: 0.012144683999940753
P05_08_10851-rinse-pan: 0.17672444093972445
P06_03_10987-open-drawer: 0.26992029743269086
P06_03_11064-move-spoon: 0.41119697691407053
P06_03_11093-move-pan: 0.3612221692246385
P06_05_11217-put-lid: 0.25844934917986395
P06_05_11297-move-bowl: 0.011083456337219104
P06_07_11465-put-lid: 0.19898704506456852
P06_07_11508-pick-up-knife: 0.006701120194047689
P06_07_11542-put-down-sponge: 0.0472056389413774
P06_09_11667-put-lid: 0.010593240484595298
P06_09_11682-put-lid: 0.016973755322396755
P06_09_11691-open-drawer: 0.33711187498643996
P06_09_11697-put-lid: 0.02939403709024191
P07_03_12021-rinse-pot: 0.041934922374784946
P07_04_12165-shake-pan: 0.3402296769991517
P07_05_12200-wash-pan: 0.2085074569657445
P07_05_12204-rinse-pan: 0.2306330542638898
P07_06_12230-open-tap: 0.14716969460248946
P07_09_12343-open-fridge: 0.044042153460904954
P07_09_12346-close-fridge: 0.07050541023723782
P07_09_12357-shake-bottle: 0.009858003947883845
P07_09_12358-close-bottle: 0.017970592770725487
P07_10_12381-place-pot: 0.01698259849101305
P07_10_12426-cut-potato: 0.009709395263344049
P07_10_12431-cut-potato: 0.1137214452959597
P07_10_12433-cut-potato: 0.04676328906789422
P07_10_12435-cut-potato: 0.07306007632985712
P07_10_12438-cut-potato: 0.06203790375962853
P07_10_12439-cut-potato: 0.02997546562924981
P07_10_12441-cut-potato: 0.019803605172783137
P07_10_12443-cut-potato: 0.024775781128555538
P07_10_12536-put-lid: 0.0009126496978569776
P08_01_12979-get-fork: 0.04546983465566654
P08_01_13017-get-fork: 0.0439113490562886
P08_02_13102-place-back-sponge: 0.2450338182412088
P08_04_13145-get-cloth: 0.296123064737767
P08_04_13158-close-drawer: 0.006249336693435907
P08_04_13162-place-in-cupboard: 0.0011573498516372638
P08_05_13210-wash-potato: 0.0004233647557339282
P08_05_13239-close-cupboard: 0.096072718501091
P08_05_13371-get-knife: 0.05806097997352481
P08_05_13378-get-spoon: 0.2504670918127522
P08_05_13398-open-fridge: 0.08998242299072444
P08_05_13401-open-lid: 0.12936912782490254
P08_05_13413-open-cupboard: 0.11482917901128531
P08_05_13434-put-lid: 0.0022066252533113583
P08_05_13493-place-plate: 0.028368247019388945
P08_06_13609-close-fridge: 0.0787701893877238
P08_06_13617-open-drawer: 0.32991701321676375
P08_06_13618-place-knife: 0.021245453576557338
P08_06_13629-wipe-off-pan: 0.1443818773701787
P08_11_13977-get-cloth: 0.3038113382272422
P08_18_14449-wipe-bowl: 0.14861032578512096
P08_18_14507-water-sponge: 0.19248749559745193
P08_18_14508-squeeze-sponge: 0.23216945385560395
P08_18_14512-water-sponge: 0.07996918266639114
P08_18_14524-water-sponge: 0.2107643318735063
P08_18_14525-squeeze-sponge: 0.21863231396302582
P08_18_14531-water-sponge: 0.2094800523482263
P08_19_14557-close-fridge: 0.11136847685091197
P08_21_14640-take-out-glass: 0.7785581323131919
P08_21_14646-place-pan: 0.22594092149287462
P08_21_14658-place-in-cupboard: 0.013384172320365905
P08_21_14669-place-in-cupboard: 0.005444809035398066
P08_21_14811-close-cupboard: 0.5429253762960434
P08_21_14812-open-cupboard: 0.5105612182617187
P08_22_14989-place-sponge: 0.14549980318173766
P08_22_14997-place-sponge: 0.1445409438572824
P08_23_15214-get-potato: 0.1852124751545489
P08_24_15331-get-potato: 0.23628824481740593
P08_24_15333-cut-potato: 0.2982926453091204
P08_25_15415-get-plate: 0.4207769749686122
P08_26_15435-get-pan: 0.22504634100943804
P08_26_15438-get-bowl: 0.0072982367675285785
P08_26_15444-place-bowl: 0.023305324093671517
P08_26_15453-close-drawer: 0.1345485899038613
P08_26_15455-get-bottle: 0.0059140812791883945
P08_26_15490-move-bowl: 0.23270384671515784
P08_26_15501-clean-sponge: 0.16156179403886198
P10_01_15872-move-pot: 0.26792372334748504
P10_01_15913-shake-pot: 0.24531293023377657
P10_01_15944-put-pot: 0.09221051800996065
P10_04_16497-throw-bottle: 0.00023511530268478963
P10_04_16580-clean-pot: 0.0017191942408680916
P12_02_18571-wash-knife: 0.13403824364766478
P12_02_18604-wash-knife: 0.12862623458728195
P12_02_18631-wash-knife: 0.07402040381042753
P12_02_18711-fill-glass: 0.5589922878146172
P12_06_18977-take-cloth: 0.01749150125309825
P12_06_19001-put-plate: 0.003769429009516898
P12_06_19002-open-bottle: 0.0036610993510112167
P13_07_19294-open-drawer: 0.14976176427677274
P13_08_19320-take-onion: 0.11656337145424914
P13_08_19332-put-down-onion: 0.10481674876064062
P13_08_19339-cut-onion: 0.5325470885261894
P13_08_19345-put-down-knife: 0.00406318693840376
P13_08_19357-pick-up-pot: 0.18209820080548525
P13_08_19377-change-pot: 0.10876716125756503
P13_08_19391-put-down-plate: 0.45160589735955
P13_09_19504-put-pan: 0.2266913740709424
P13_09_19511-drain-pot: 0.0705549119785428
P13_09_19516-close-drawer: 0.05335102366283536
P13_09_19528-close-drawer: 0.1415229626186192
P13_09_19549-close-fridge: 0.06530572722665966
P15_01_19739-pick-up-bowl: 0.14633801134652458
P15_03_19816-close-drawer: 0.3172285111434758
P15_03_19848-dry-pan: 0.004651246257126331
P15_08_19995-open-drawer: 0.0030931162027991376
P15_08_19998-pick-up-cloth: 0.0018440719367370662
P15_08_20028-put-away-glass: 0.9399389165267348
P15_08_20061-put-down-cloth: 0.003727681473828852
P15_13_20124-place-bowl: 0.0064801639539655296
P15_13_20139-rinse-lid: 0.22858635939657687
P15_13_20166-rinse-cloth: 0.009858815204352141
P17_03_20405-close-tap: 0.006711368560791016
P17_04_20444-open-fridge: 0.05662593285553157
P19_03_21333-close-cupboard: 0.0843788343667984
P19_04_21364-open-fridge: 0.037676756484434006
P20_01_21490-rinse-meat: 0.187640281599015
P20_01_21503-rinse-meat: 0.1284914323501289
P20_01_21556-pick-up-bowl: 0.2100794229132589
P20_01_21560-rinse-bowl: 0.13699260371155106
P20_01_21588-open-drawer: 0.13711957739666103
P20_01_21611-rinse-spatula: 0.16937345829792322
P20_01_21617-rinse-spatula: 0.1497372014541179
P20_01_21626-flip-meat: 0.32172090468928216
P20_01_21640-flip-meat: 0.1566078477911651
P20_01_21644-press-spatula: 0.12194360350258648
P20_01_21652-press-spatula: 0.15717073765583336
P20_01_21658-stir-meat: 0.01550429007038474
P20_01_21671-press-spatula: 0.20202124890871345
P20_01_21676-stir-meat: 0.014774787398055196
P20_01_21684-flip-meat: 0.20773560283705592
P20_01_21686-press-spatula: 0.2117486905772239
P20_01_21699-stir-meat: 0.016518081929534675
P20_01_21711-press-spatula: 0.21844117698259652
P20_01_21745-flip-meat: 0.08289479224011302
P20_01_21755-press-spatula: 0.16772787091322244
P20_01_21757-press-spatula: 0.1994447442609817
P20_01_21758-press-spatula: 0.2188478442747146
P20_01_21764-move-meat: 0.02578810362145305
P20_01_21798-pick-up-meat: 0.2223027360253036
P20_01_21820-pick-up-spatula: 0.16058663305826484
P20_01_21824-put-down-spatula: 0.21140629765577615
P20_02_21843-turn-on-tap: 0.013140594959259034
P20_02_21859-wash-bowl: 0.3580748957616743
P20_03_21981-put-fork: 0.014332553777389982
P20_04_22059-pick-up-meat: 0.16311271918937564
P20_04_22090-rinse-meat: 0.3024489807896316
P20_04_22188-open-drawer: 0.04520873399451375
P20_04_22222-wash-knife: 0.01333946941420436
P20_04_22308-put-down-spatula: 0.25079939094372095
P20_04_22332-open-fridge: 0.09374700169079006
P21_01_22625-close-fridge: 0.0004064676584675908
P22_05_24164-place-bottle: 0.05832446524873376
P22_06_24730-lather-glass: 0.6478539383038878
P22_06_24739-lather-fork: 0.07841208592057228
P22_07_24883-rinse-cloth: 0.0057941430620849135
P22_07_24894-lather-glass: 0.5108868741616607
P22_07_24993-put-down-cloth: 0.28140056906268
P22_07_25167-put-down-pot: 0.05226411599316634
P22_07_25302-rinse-spoon: 0.06140566946472972
P22_07_25325-pick-up-plate: 0.23796511929482222
P22_07_25357-put-down-glass: 0.4413966597092804
P22_07_25363-remove-plate: 0.07626114565879107
P22_07_25364-remove-plate: 0.11828508090227842
P22_08_25638-close-tap: 0.0014568091737100985
P22_08_25664-lather-plate: 0.41499075513333084
P22_08_25702-empty-pot: 0.05536660630255938
P22_08_25740-pick-up-pan: 0.154760788269341
P22_08_25748-lather-pan: 0.14595356184989214
P22_08_25752-rinse-spoon: 0.43737868995871393
P22_08_25853-rinse-glass: 0.5785666712746024
P22_08_25857-rinse-cloth: 0.07379924921318888
P22_09_26001-put-down-plate: 0.32431452911347153
P22_09_26033-open-drawer: 0.05176363842561841
P22_09_26061-lather-bowl: 0.008182737211463974
P22_09_26136-rinse-cloth: 0.03752635119482875
P22_10_26287-rinse-bowl: 0.2588093289954122
P22_10_26318-pick-up-spoon: 0.17113898892188445
P22_10_26319-lather-spoon: 0.33942534354981035
P22_10_26340-pick-up-bowl: 0.3225656217557844
P22_10_26426-lather-glass: 0.8013703646883369
P22_10_26508-empty-bottle: 0.002908512131414227
P22_10_26511-empty-bottle: 0.004708377365022898
P22_11_26606-place-glass: 0.5454702639207244
P22_11_26644-put-down-bowl: 0.2548739892465528
P22_11_26763-rinse-glass: 0.4930071808798857
P22_12_26841-open-drawer: 0.15912506418302655
P22_12_26959-put-plate: 0.33268677335232494
P22_13_27105-open-tap: 0.3097253853082657
P22_13_27110-rinse-sponge: 0.01643790042027831
P22_13_27135-rinse-sponge: 0.05073553306981921
P22_13_27154-rinse-knife: 0.2192702136002481
P22_13_27218-wash-cloth: 0.00943835137411952
P22_14_27373-open-drawer: 0.16952636318281292
P22_14_27404-open-tap: 0.0358231782913208
P22_14_27451-put-down-bowl: 0.19272372277802788
P22_14_27458-lather-knife: 0.008360403832048178
P22_14_27459-rinse-knife: 0.031890029404312376
P22_14_27462-put-down-spatula: 9.122121004565997e-05
P22_15_27640-put-down-plate: 0.3579452381655574
P22_15_27737-close-tap: 0.00210529970798234
P22_16_27934-put-down-cloth: 0.2022120719961822
P22_16_28015-cut-onion: 0.4004067459329963
P22_16_28020-peel-onion: 0.10439958836883306
P22_16_28022-peel-onion: 0.3697145202383399
P22_16_28038-slice-onion: 0.2822709098085761
P22_16_28319-move-cloth: 0.0670350426249206
P22_16_28320-pick-up-cloth: 0.05864080695435405
P22_16_28411-open-drawer: 0.35000254260376096
P22_17_28425-move-bowl: 0.032945852301782
P22_17_28449-lather-fork: 0.045638509877026084
P22_17_28547-put-down-pan: 0.003891164534725249
P22_17_28573-open-tap: 0.001447283245476001
P22_17_28584-lather-fork: 0.08545054797083139
P22_17_28642-fill-bottle: 0.005142522547394037
P22_17_28649-rinse-bottle: 0.009052941799163819
P22_17_28658-rinse-sponge: 0.003062906563282013
P22_17_28740-pick-up-plate: 0.4485367659851909
P22_17_28854-put-down-glass: 0.44569327648729085
P22_17_28855-put-down-glass: 0.4972660302743316
P22_17_28870-put-down-plate: 0.2618895949050784
P22_17_28903-dry-knife: 0.3660807982645929
P23_02_29082-wash-plate: 0.46099351685494183
P23_02_29125-open-fridge: 0.09294107089750468
P23_02_29204-close-tap: 0.009881286323070526
P23_04_29364-clean-bowl: 0.06901329579181038
P24_01_29576-grab-cloth: 0.17324559001252055
P24_02_29640-open-fridge: 0.08883639226667583
P24_02_29661-close-fridge: 0.08051380733959376
P24_02_29710-turn-meat: 0.2848153036646545
P24_02_29718-cut-meat: 0.1940942227654159
P24_02_29727-take-meat: 0.02810944778844714
P24_02_29739-flip-meat: 0.36462772129103543
P24_02_29747-check-meat: 0.3044152688793838
P24_02_29778-turn-meat: 0.1863855898194015
P24_02_29781-put-meat: 0.0011953889206051827
P24_02_29785-take-cloth: 0.0038789308536797762
P24_03_29796-pick-up-plate: 0.19276393418644147
P24_03_29802-rinse-sponge: 0.009639202114194632
P24_03_29811-lather-fork: 0.048028622008860114
P24_03_29903-rinse-sponge: 0.18974778389558197
P24_03_29914-pick-up-cloth: 0.03173349989578128
P24_04_29996-lather-knife: 0.26890943622216584
P24_05_30046-pick-up-lid: 0.1450437841564417
P24_05_30062-put-down-plate: 0.5741188050433993
P24_05_30105-move-pot: 0.01770316619426012
P24_05_30194-lift-lid: 0.029414057508111
P24_05_30195-put-down-lid: 0.0007820518012158573
P24_05_30226-rinse-knife: 0.023046062365174293
P24_05_30256-put-glass: 0.8120043935067952
P24_06_30353-grab-spoon: 0.44864145220723
P24_06_30384-rinse-sponge: 0.0014494024473242462
P24_06_30417-rinse-fork: 0.049350334145128724
P24_06_30419-rinse-fork: 0.3899488389864564
P24_07_30534-pick-up-cloth: 0.003053538273088634
P24_07_30551-put-down-fork: 0.009805207378951764
P24_07_30569-turn-meat: 0.056846864502876994
P24_08_30653-pick-up-pot: 0.021942056401167066
P24_08_30656-put-pot: 0.1686796175315976
P24_08_30692-cut-onion: 0.5749062046036124
P24_08_30777-pick-up-lid: 0.007835998311638831
P24_08_30836-take-bottle: 0.02983987519517541
P24_08_30897-pick-up-lid: 0.03672583147883415
P24_08_30965-open-tap: 0.0016980872950080083
P25_02_31371-pick-up-pot: 0.014888704009354114
P25_02_31387-put-down-lid: 0.0005078403656396092
P25_02_31397-turn-tap: 0.020567664206027986
P25_02_31398-turn-tap: 0.0061516714096069335
P25_05_31483-put-down-pan: 0.2577261208370328
P25_05_31499-close-tap: 0.00763147234916687
P25_05_31558-open-cupboard: 0.08659680381417274
P25_05_31564-put-down-fork: 0.07509785030037165
P25_05_31574-pick-up-spoon: 0.295437489941105
P25_12_31949-open-drawer: 0.09172253029420972
P26_02_32021-put-down-fork: 0.11226665649563074
P26_02_32022-open-fridge: 0.06741039763204754
P26_02_32061-put-down-fork: 0.12237747970968485
P26_03_32116-lather-pan: 0.030215681679546833
P26_03_32126-rinse-glass: 0.44579742576926945
P26_03_32127-soap-glass: 0.437183222733438
P26_04_32152-put-lid: 0.007149633541703224
P26_06_32189-close-lid: 0.014225469008088111
P26_08_32201-put-down-spoon: 0.19412119479384274
P26_09_32220-pick-up-pot: 0.03253618258982897
P26_09_32221-put-down-pot: 0.07633737314492464
P26_09_32230-pick-up-pot: 0.020101271159946917
P26_10_32236-pick-up-pot: 0.0007463194848969578
P26_10_32241-put-pot: 0.0006858249928336591
P26_10_32247-open-fridge: 0.09829869936220348
P26_12_32292-close-lid: 0.11507702864706516
P26_13_32297-open-lid: 0.20407345093786716
P26_13_32317-put-down-spoon: 0.27288902015890926
P26_13_32319-put-lid: 0.034020482078194615
P26_17_32347-take-spoon: 0.09560389773454517
P26_17_32353-put-down-plate: 0.1100930429622531
P26_18_32372-take-plate: 0.007133153788745403
P26_19_32404-pick-up-pot: 0.0004311448750377167
P26_19_32434-put-down-glass: 0.4022748791798949
P26_19_32490-pick-up-pot: 0.0717469011619687
P26_19_32492-put-pot: 0.0757676189020276
P26_21_32505-close-cupboard: 0.09162309855222701
P26_28_32674-grab-fork: 0.0318577932977496
P26_29_32690-put-lid: 0.03494587101042271
P27_01_32893-pick-up-fork: 0.005603212886489928
P27_04_33002-place-sponge: 0.009325118325650692
P27_06_33144-pick-up-spoon: 0.4228933191439137
P27_06_33145-pick-up-fork: 0.061789477998390796
P27_07_33177-take-cloth: 0.0003895526188716758
P27_07_33257-turn-on-tap: 0.04072878748178482
P28_01_33343-put-down-pan: 0.4646696876361966
P28_02_33398-put-down-spatula: 0.018843440059572458
P28_02_33400-wash-knife: 0.2554521743021905
P28_02_33474-turn-on-tap: 0.05739459723234177
P28_02_33479-turn-on-tap: 0.08041630029678344
P28_02_33489-turn-on-tap: 0.003009719582623802
P28_03_33614-peel-potato: 0.1644973129965365
P28_03_33621-turn-off-tap: 0.0020080907689407467
P28_04_33682-cut-potato: 0.14118009755387903
P28_05_33779-put-down-knife: 0.0766492567025125
P28_06_33862-take-knife: 0.1544413856230676
P28_06_33958-take-spoon: 0.09420740507077426
P28_08_34040-wash-knife: 0.05455791598185897
P28_09_34091-open-fridge: 0.1985343928169459
P28_09_34141-turn-on-tap: 0.038656458854675294
P28_13_34301-put-pan: 0.18198223549872636
P28_14_34393-put-down-sponge: 0.19728198176249861
P28_14_34394-turn-on-tap: 0.006246798634529114
P28_14_34396-turn-off-tap: 0.02722210556268692
P29_01_34867-chop-onion: 0.1763971632346511
P29_01_34868-chop-onion: 0.3348306443914771
P29_01_34877-chop-onion: 0.19988012965768576
P29_01_34902-chop-onion: 0.44877977307885886
P29_02_35181-move-fork: 0.0977483293786645
P29_02_35206-open-drawer: 0.028559611309319735
P29_03_35254-put-down-glass: 0.6700506776198745
P29_03_35265-close-cupboard: 0.10456837832927704
P29_03_35296-move-pan: 0.08508370835334063
P29_03_35335-pick-up-spatula: 0.022275117905810476
P29_03_35355-pick-up-fork: 0.28819475654512644
P29_03_35439-pick-up-bowl: 0.027114933751290662
P29_03_35461-rinse-bowl: 0.1742826745135244
P29_03_35497-scour-knife: 0.0006846889437292702
P29_03_35528-pick-up-plate: 0.05713320951908827
P29_03_35562-scour-spatula: 0.07797558692283929
P29_03_35564-scour-spatula: 0.06373344388790429
P29_03_35632-pick-up-bowl: 0.04026957923895679
P29_04_35774-open-fridge: 0.02124116430990398
P30_03_36639-clean-knife: 0.2479382241331041
P30_04_36678-take-fork: 0.008611429277807474
P30_05_36874-put-onion: 0.0949248918518424
P30_05_36904-chop-onion: 0.31028524961322546
P30_05_36922-chop-onion: 0.41710005011409523
P30_05_37020-open-cupboard: 0.11137519150972366
P30_05_37240-open-cupboard: 0.05275525629520416
P30_05_37272-wash-spoon: 0.16786006664930028
P30_05_37511-take-plate: 0.08364993494004011
P30_05_37535-empty-bottle: 0.05058944830670953
P30_06_37605-dry-fork: 0.040847081942483786
P30_06_37668-rinse-plate: 0.41524465691298246
P30_06_37674-rinse-bowl: 0.11883533152169548
P30_10_38341-take-spoon: 0.419561357810162
P30_10_38504-rinse-fork: 0.006278262145069675
P30_10_38535-take-spoon: 0.6049632501741872
P30_10_38579-rinse-sponge: 0.0004727570060640573
P30_11_38596-rinse-plate: 0.3533737335726619
P30_11_38661-wash-spoon: 0.5315268799802289
P30_11_38673-rise-sponge: 0.0007448044046759606
P31_01_38722-take-glass: 0.34285129327327013
P31_08_38926-open-fridge: 0.014803935689851642
P31_08_38943-open-fridge: 0.11302664796821774
Loaded /home/lzq/ExpEval/exe_res/epic_r2p1d_random_full.pt
P01_01_11-close-fridge: 0.15491155277006327
P01_01_227-take-glass: 0.33716332834213975
P01_01_246-put-down-spatula: 0.267589753838256
P01_01_254-put-down-spoon: 0.5996248123189435
P01_01_255-open-cupboard: 0.2333287113904953
P01_01_305-take-spatula: 0.2625466021616012
P01_01_324-wash-pan: 0.3950682618096471
P01_01_49-take-spatula: 0.0023203149158507585
P01_01_76-take-onion: 0.6031635799631476
P01_02_338-rinse-sponge: 0.002565601011374383
P01_02_387-rinse-spoon: 0.1817869814997539
P01_02_417-rinse-fork: 0.028583826213143766
P01_02_421-rinse-plate: 0.4575482527539134
P01_03_489-move-bottle: 0.0015508536528795957
P01_03_493-open-cupboard: 0.23995762079954147
P01_05_562-take-plate: 0.5377748952433467
P01_05_628-peel-potato: 0.042992472741752864
P01_05_629-put-down-potato: 0.0678145998902619
P01_05_743-open-drawer: 0.10629126267507673
P01_06_830-wash-fork: 0.11094931904473924
P01_06_896-rinse-knife: 0.12795859700068832
P01_06_921-rinse-cloth: 0.008323754053562879
P01_07_955-open-cupboard: 0.25336838126182554
P01_09_1034-put-down-potato: 0.009001421874854714
P01_09_1170-wash-spatula: 0.02208168980665505
P01_09_1180-rinse-spatula: 0.09362667408771813
P01_09_1229-pour-potato: 0.006647570673376322
P01_09_1528-open-drawer: 0.20755690919235348
P01_09_1551-take-potato: 0.04058374473825097
P01_09_1678-open-fridge: 0.08015205453149975
P01_09_1743-open-fridge: 0.05869403789751232
P01_09_1859-take-plate: 0.21369389932602645
P01_16_2820-put-glass: 0.41618498373718465
P01_16_2866-close-cupboard: 0.3818109130859375
P01_17_2886-open-cupboard: 0.25692068338394164
P01_17_3150-rinse-cloth: 0.021883366545662284
P01_18_3170-open-fridge: 0.1632979018520564
P01_18_3324-hang-cloth: 0.013438032250851393
P01_18_3454-take-lid: 0.3445436991006136
P01_18_3469-turn-on-tap: 0.06868568897247314
P01_18_3548-open-drawer: 0.2859013690240681
P01_18_3688-take-sponge: 0.00457882160320878
P01_19_3910-rinse-glass: 0.34385324161499736
P01_19_3913-rinse-knife: 0.012473805416375399
P01_19_3950-rinse-sponge: 0.08025698794052005
P01_19_3973-rinse-cloth: 0.07935289172455669
P01_19_3976-rinse-cloth: 0.043458351772278546
P01_19_3986-hang-cloth: 0.19094507006928324
P02_01_4005-open-cupboard: 0.04432245999574661
P02_01_4033-put-spoon: 0.6212174450373277
P02_02_4107-wash-knife: 0.352125766929239
P02_02_4111-wash-spoon: 0.5518812120100484
P02_02_4113-wash-spoon: 0.49193798036780206
P02_03_4188-put-lid: 0.031338677182793616
P02_03_4202-close-cupboard: 0.15306804656982423
P02_03_4206-open-fridge: 0.18032249103300274
P02_03_4277-put-onion: 0.6698434045538306
P02_03_4296-pick-pot: 0.0037958038144752493
P02_03_4427-stir-onion: 0.7095887997373939
P02_03_4506-pick-up-pot: 0.17455432998482137
P02_04_4579-pick-up-glass: 0.5531802355870604
P02_04_4596-squeeze-sponge: 0.0677446067892015
P02_04_4612-pick-up-pan: 0.1189167319610715
P02_06_4766-rinse-lid: 0.12210888750851154
P02_06_4769-wash-spoon: 0.231155273928307
P02_06_4787-rinse-fork: 0.002650983218336478
P02_09_5229-put-spoon: 0.27700479538645595
P02_09_5280-mix-bowl: 0.0009234709513839335
P02_09_5338-return-drawer: 0.037677631843835116
P02_09_5384-chop-onion: 0.5343078574165702
P02_09_5385-chop-onion: 0.5554605880007147
P02_09_5471-stir-onion: 0.3996198272332549
P02_09_5491-add-to-pan: 0.4120624648407102
P02_09_5498-mix-meat: 0.10989544985815883
P02_09_5501-break-meat: 0.4904155584983528
P02_09_5550-get-glass: 0.3722814020141959
P02_09_5563-hold-glass: 0.5101206543669105
P02_11_5765-stir-meat: 0.2794137185625732
P03_02_6280-fill-bottle: 0.13485663482919336
P03_02_6290-close-bottle: 0.05899451920762658
P03_02_6297-close-bottle: 0.04347780534997583
P03_02_6316-put-bottle: 0.0412745320238173
P03_02_6340-turn-off-tap: 0.0020526738790795206
P03_04_6681-turn-on-tap: 0.0016229952359572053
P03_06_6837-tap-spoon: 0.374281657722313
P03_06_6838-put-spatula: 0.13207298812456428
P03_09_6912-shake-bottle: 0.12247775504365563
P03_09_6939-fill-bottle: 0.008288525585085154
P03_09_7060-wash-fork: 0.05574910741415806
P03_09_7068-rinse-bowl: 0.16074712993926368
P03_09_7071-rinse-bowl: 0.06293537469930016
P03_19_7340-turn-off-tap: 0.0027256254600324325
P03_19_7365-put-bottle: 0.22886107364669442
P03_19_7373-fill-bottle: 0.014892359767109155
P03_19_7452-wash-knife: 0.009409640356898308
P03_20_7490-put-lid: 0.04356175757944584
P03_27_7874-fill-glass: 0.26238689476597754
P03_28_7885-shake-bottle: 0.031949447188526395
P03_28_7888-fill-bottle: 0.006412588451057672
P03_28_7889-close-bottle: 0.008349795434623957
P03_28_7897-fill-bottle: 0.02752128729596734
P04_01_8102-open-drawer: 0.019006526041775943
P04_02_8203-move-pan: 0.40382085848599675
P04_02_8279-put-down-bowl: 0.05601368385716341
P04_02_8430-collect-from-spatula: 0.007332726391032338
P04_02_8512-open-fridge: 0.04806114594452083
P04_03_8686-open-cupboard: 0.11286963701248169
P04_04_8778-pick-up-potato: 0.23188368091359735
P04_04_8783-slice-potato: 0.15427653202787042
P04_04_8789-cut-potato: 0.17456761727109552
P04_04_8816-slice-potato: 0.119872080180794
P04_04_8869-open-drawer: 0.030036491919308902
P04_04_8871-test-potato: 0.00755608269944787
P04_04_8881-halve-onion: 0.6554890521988272
P04_05_8942-stir-potato: 0.19060023406520485
P04_05_8957-stir-onion: 0.10851809021085501
P04_05_9008-tip-onion: 0.4533380737528205
P04_05_9164-stir-pan: 0.34669904965907333
P04_07_9339-open-drawer: 0.07395623104646802
P04_10_9423-open-cupboard: 0.15741989970207215
P04_10_9478-stir-pan: 0.37179791528731587
P04_17_9658-put-knife: 0.051462760623544455
P04_21_9718-put-down-pan: 0.3231392141059041
P04_23_9802-open-cupboard: 0.06866613447666169
P05_02_10281-take-cupboard: 0.02255799949169159
P05_04_10512-open-cupboard: 0.058559786975383755
